UID	Symbol	Pearson rho	Pearson p-value	Cell State
Ptchd2	Ptchd2	0.06601447209941444	0.0015549455834233472	5
Socs6	Socs6	0.0659715549558687	0.001565996841046126	5
Tmem251	Tmem251	0.06577807431553002	0.001616721562613942	5
Banp	Banp	0.0656642415929462	0.0016472667840406292	5
Eps15l1	Eps15l1	0.06558788367487141	0.0016680526596406522	5
Mrpl13	Mrpl13	0.06543853329249143	0.001709406992914588	5
Gm42595	Gm42595	0.06541127317165446	0.0017170561122269615	5
Hbs1l	Hbs1l	0.06527456250988807	0.0017558934170891598	5
Cdc37l1	Cdc37l1	0.06498252596169535	0.001841573926837246	5
B930082K07Rik	B930082K07Rik	0.06495162774912543	0.0018508602143813958	5
Grpel2	Grpel2	0.064948294052328	0.001851864703987641	5
9530077C05Rik	9530077C05Rik	0.0648474061048971	0.0018825014598245142	5
Nol12	Nol12	0.06481265682794836	0.0018931610709241684	5
Gpn2	Gpn2	0.06479527736823218	0.0018985131132397848	5
Mrpl10	Mrpl10	0.06470304699182743	0.0019271487796496982	5
Mtmr4	Mtmr4	0.06461204526284592	0.00195579093550758	5
Hist1h2bm	Hist1h2bm	0.06457579013631558	0.001967310378787187	5
Plk5	Plk5	0.06455858516381854	0.001972798711526183	5
Porcn	Porcn	0.06454442143156723	0.0019773274351579514	5
Gm3839	Gm3839	0.0644455550195989	0.0020092056249781986	5
Gm43159	Gm43159	0.06442832012574778	0.0020148107991920907	5
A230087F16Rik	A230087F16Rik	0.06433520622910621	0.002045342329511173	5
Cxxc1	Cxxc1	0.06426789184257461	0.002067677896435464	5
Ift88	Ift88	0.06425307003794907	0.0020726258562169123	5
Dbf4	Dbf4	0.06421452234552774	0.0020855450904363826	5
Rbm44	Rbm44	0.06419413025992823	0.002092409298811027	5
Hic2	Hic2	0.06418104895668486	0.002096823510803764	5
Ofd1	Ofd1	0.06410415987853295	0.002122942278175666	5
Pla2g3	Pla2g3	0.06397781666549492	0.0021665085282507116	5
Gm14443	Gm14443	0.06388499877413167	0.002199034660015763	5
Myom1	Myom1	0.06388003870684125	0.0022007853395723176	5
2310022A10Rik	2310022A10Rik	0.06384508850589327	0.002213157414839951	5
Atad2b	Atad2b	0.06379669644691863	0.0022303929657995227	5
Prkra	Prkra	0.06362001804906162	0.002294368414355362	5
Zfp207	Zfp207	0.06361915965166132	0.0022946833002862503	5
Cipc	Cipc	0.06355062759649287	0.0023199509443180403	5
Mob2	Mob2	0.0635180454525272	0.0023320530122895155	5
Tprn	Tprn	0.0634759704274183	0.0023477665196462777	5
Coprs	Coprs	0.06321815435167871	0.002446186007450031	5
Mrpl24	Mrpl24	0.06294794882925438	0.002553372347895762	5
Dnal4	Dnal4	0.06285426768953505	0.002591524965979833	5
Mrpl44	Mrpl44	0.06265267189648308	0.0026753994639338438	5
Tuft1	Tuft1	0.06241798912046221	0.002776158590501873	5
Cox19	Cox19	0.0622881109679754	0.0028333981077807904	5
Stk38	Stk38	0.06224084071447241	0.002854496800172737	5
Gm128	Gm128	0.06207386359912414	0.002930178253423128	5
Agap1	Agap1	0.06156188157705142	0.0031737805426428774	5
Cul2	Cul2	0.061555164164486295	0.003177095843510097	5
Pcyox1	Pcyox1	0.061455085456218916	0.0032268635217876517	5
Ints12	Ints12	0.06133453228654831	0.0032877549442600126	5
Wdr34	Wdr34	0.061314727455518636	0.003297857815299445	5
Zfp61	Zfp61	0.06127833336564957	0.0033164969360152093	5
Timmdc1	Timmdc1	0.061177996579279526	0.003368381762330786	5
Chrdl1	Chrdl1	0.06095374486314595	0.0034870240570666097	5
Fbxo27	Fbxo27	0.06063576048469065	0.0036617762647027864	5
Dhrs7b	Dhrs7b	0.06050626285702888	0.0037351957320336873	5
Xlr3c	Xlr3c	0.06002343663228684	0.004020874748520166	5
Gon4l	Gon4l	0.060010285095810315	0.004028926417330588	5
Gatad2a	Gatad2a	0.05996743791225714	0.004055259992228128	5
Prr14	Prr14	0.05971384208333904	0.004214340230492788	5
Zdhhc21	Zdhhc21	0.05946429726485084	0.004376380248306647	5
Tmem57	Tmem57	0.05945509668843381	0.004382461032273804	5
Csnk1d	Csnk1d	0.059415474451833816	0.004408735442753932	5
Usp50	Usp50	0.059273932276307714	0.004503764596282828	5
Mrgbp	Mrgbp	0.058967351457268356	0.0047159859244916	5
Rad54b	Rad54b	0.05893184358938937	0.004741140875854572	5
Gm26982	Gm26982	0.05888279962832413	0.004776084835459215	5
Fam96a	Fam96a	0.058749500591778595	0.004872240771302256	5
Ppp1r8	Ppp1r8	0.05862081519167977	0.004966725511053012	5
Mettl16	Mettl16	0.05842869996727095	0.005110865721174285	5
Brox	Brox	0.05826287010273464	0.005238311282697033	5
Inhbc	Inhbc	0.0582039543066199	0.005284276183742851	5
BC023719	BC023719	0.05811107359391454	0.005357479576869908	5
Cdkal1	Cdkal1	0.0580405586292339	0.005413665310911323	5
Ppp4r2	Ppp4r2	0.05797823313513559	0.005463767760648322	5
Tapbpl	Tapbpl	0.05785840637521196	0.005561271267027087	5
Alg14	Alg14	0.057819025972712774	0.005593656166964805	5
Pithd1	Pithd1	0.057789883867567074	0.005617730863367947	5
Nsfl1c	Nsfl1c	0.05774517275185668	0.00565484898084687	5
Pde3b	Pde3b	0.057663446422868386	0.0057232681020790805	5
Klhl26	Klhl26	0.057593007886149086	0.005782835033349759	5
Chordc1	Chordc1	0.057591173762377545	0.0057843935104216196	5
Lrfn4	Lrfn4	0.057528197844058826	0.005838135026144006	5
Hist1h4h	Hist1h4h	0.05731484059763487	0.006023566596703118	5
Stard3	Stard3	0.05724978215674162	0.006081155461637398	5
Cic	Cic	0.057192197606577004	0.006132541504497048	5
Gsg1	Gsg1	0.0569801887881054	0.006325114248127438	5
Znrd1as	Znrd1as	0.0569150470503297	0.006385366914302844	5
Pgrmc2	Pgrmc2	0.05670240470545017	0.0065856587698843155	5
Stx1a	Stx1a	0.056622618170822654	0.006662256033298894	5
Tsr3	Tsr3	0.056331496244584264	0.006948575584788957	5
Fam114a2	Fam114a2	0.05631736470218799	0.0069627509970253	5
Fadd	Fadd	0.056294438535053566	0.006985803558005618	5
Taf15	Taf15	0.056272612299886886	0.007007813751027274	5
Katna1	Katna1	0.05623944652494187	0.007041378208522329	5
Chmp3	Chmp3	0.056195965399682093	0.007085600537724315	5
Rab38	Rab38	0.05619267107164254	0.00708896115653672	5
Creb1	Creb1	0.056031398398652864	0.007255237974767544	5
Rab5b	Rab5b	0.05593854927722129	0.0073525468102013354	5
Ing1	Ing1	0.0558360884464807	0.007461285686358396	5
Senp6	Senp6	0.05577832407394498	0.007523222758675108	5
RP23-92E8.2	RP23-92E8.2	0.055719178772092606	0.0075871175001064285	5
Mapk1ip1	Mapk1ip1	0.05565375642752708	0.007658359280302532	5
Fam98b	Fam98b	0.055508707734487	0.007818451419111014	5
D630029K05Rik	D630029K05Rik	0.05544401801699865	0.007890811500825037	5
Wdr19	Wdr19	0.05493328640200221	0.008483475822749505	5
Gpatch11	Gpatch11	0.05487253110953699	0.008556561699439	5
Adad2	Adad2	0.05478260602124875	0.00866577020681373	5
Gm10320	Gm10320	0.054743561664355435	0.008713573578781832	5
Man2c1os	Man2c1os	0.05461137155275065	0.008877171786480708	5
Prmt2	Prmt2	0.05459797932035973	0.008893897997006406	5
Trove2	Trove2	0.05457455692821641	0.008923218999051444	5
Rbl1	Rbl1	0.0544813568725803	0.009040746753530626	5
Impa1	Impa1	0.05442098818663925	0.00911760846632222	5
Mgea5	Mgea5	0.05406323128779266	0.009585186693053553	5
Gins4	Gins4	0.054000356016016736	0.009669535381988784	5
Ovca2	Ovca2	0.05392804220534351	0.009767363169932146	5
Borcs7	Borcs7	0.053536099603367984	0.010313084730446346	5
Gm28800	Gm28800	0.05330901034564133	0.010641533989665532	5
Nudcd3	Nudcd3	0.05325096781430411	0.010726961218006752	5
Mcts2	Mcts2	0.053059123943737366	0.011013669357861511	5
Mlst8	Mlst8	0.052976802498616235	0.01113876993434323	5
Dnah11	Dnah11	0.05280671471813493	0.011401247775459165	5
Tjap1	Tjap1	0.05276775263187722	0.011462140610899323	5
Asxl1	Asxl1	0.052461234341677626	0.01195133778614014	5
Traf3ip1	Traf3ip1	0.05240629112625286	0.012040955212010915	5
Fopnl	Fopnl	0.05235651270856681	0.01212266181918736	5
Gga3	Gga3	0.0522592816520695	0.012283674975276748	5
Aggf1	Aggf1	0.05225753104556638	0.012286591222884408	5
Gm13152	Gm13152	0.05214785801224299	0.012470516525330076	5
Eda	Eda	0.052141080000153	0.012481963010370637	5
Ppfia1	Ppfia1	0.05213385348145633	0.012494177158875831	5
Prps1l3	Prps1l3	0.051932971543517184	0.012837965228123057	5
Vars2	Vars2	0.05187505415633473	0.012938625909951812	5
Hist1h1a	Hist1h1a	0.05171152486097875	0.013226616866264692	5
Mtap7d3	Mtap7d3	0.05168794777081265	0.01326860218958731	5
Rprd1a	Rprd1a	0.051487726894211876	0.013629920721625804	5
Aldh1l2	Aldh1l2	0.051409522677819015	0.013773389934384503	5
Thoc1	Thoc1	0.05140228572852748	0.013786733581328304	5
Ap1ar	Ap1ar	0.05137841517559531	0.01383082754287774	5
Gm4799	Gm4799	0.051303408840685225	0.013970191025265874	5
Gm35986	Gm35986	0.051278129643662934	0.014017438674381856	5
Rpp21	Rpp21	0.05112401655428135	0.014308541721498338	5
Becn1	Becn1	0.051112575127814926	0.01433036435113085	5
Ccdc142os	Ccdc142os	0.05034072600405351	0.01587197796201618	5
Ubox5	Ubox5	0.050325946310335046	0.015902867538358886	5
Egln2	Egln2	0.049975057529085765	0.01665190446382727	5
Dffb	Dffb	0.04992937969593568	0.016751654818321027	5
Hist4h4	Hist4h4	0.049705126995039255	0.01724901565230091	5
Tmem161b	Tmem161b	0.04929372169100717	0.018195184745673353	5
Arhgef33	Arhgef33	0.04924372831269916	0.01831320120580374	5
Ints7	Ints7	0.049180614059869066	0.01846314734298581	5
Nelfa	Nelfa	0.04881158888163309	0.019361549206043834	5
Rbbp6	Rbbp6	0.04876941798626219	0.01946660694315834	5
9830147E19Rik	9830147E19Rik	0.048461756033271866	0.020248238946942346	5
1110051M20Rik	1110051M20Rik	0.04828800881963859	0.0207016333416356	5
9330121J05Rik	9330121J05Rik	0.04820581352708364	0.02091918714091553	5
Gnl3l	Gnl3l	0.048096389029546986	0.021211899206489776	5
Senp1	Senp1	0.048050970845231564	0.021334436655465264	5
Noxa1	Noxa1	0.047770189000730455	0.02210574460911651	5
Slc41a1	Slc41a1	0.0477680787813257	0.02211163196895051	5
Zfp952	Zfp952	0.047659101275304705	0.02241752976028719	5
Ap4e1	Ap4e1	0.04765044760811501	0.02244197725811014	5
Mecp2	Mecp2	0.04758709325280014	0.022621666368254436	5
Paxbp1	Paxbp1	0.04737274999564373	0.023238895206242702	5
Anks1	Anks1	0.047368624628732314	0.023250916661043525	5
Ap3s2	Ap3s2	0.04722971010642843	0.023658880180445478	5
Fra10ac1	Fra10ac1	0.047020882294695254	0.024283839737506367	5
Mcat	Mcat	0.04684759391660781	0.0248132479547202	5
Dcaf7	Dcaf7	0.04664565208818041	0.02544277189478155	5
Dpcr1	Dpcr1	0.04656887597305027	0.025685708260439522	5
Metap1	Metap1	0.0461712961911699	0.026976065344423896	5
Gk5	Gk5	0.04616392025312476	0.027000523198174774	5
Ercc6	Ercc6	0.045966378186059184	0.02766270649727465	5
Ctrl	Ctrl	0.04583702996582422	0.028103839225430388	5
Tmem87a	Tmem87a	0.04581717986634125	0.02817207000225803	5
Ribc1	Ribc1	0.04575651100364874	0.028381492216173598	5
Slc25a38	Slc25a38	0.04568724413815868	0.028622231194845558	5
Zfp354b	Zfp354b	0.04545839159422114	0.02943015078284946	5
1110037F02Rik	1110037F02Rik	0.045422988296234895	0.02955687014974961	5
Dus2	Dus2	0.04542219855763124	0.029559702207836006	5
Pdcd7	Pdcd7	0.045383623472369225	0.029698319396859654	5
Vkorc1l1	Vkorc1l1	0.044701552328890753	0.03224313477549415	5
Chfr	Chfr	0.04442635959532231	0.03332154364250011	5
Fbxo47	Fbxo47	0.044382475757908116	0.03349633317016222	5
Zfp184	Zfp184	0.044279807470368804	0.0339083258526774	5
4930550C14Rik	4930550C14Rik	0.04426704500205508	0.03395984105505983	5
Wdfy2	Wdfy2	0.04415662983507309	0.03440832579077193	5
9130023H24Rik	9130023H24Rik	0.04412932355030898	0.03452001535399643	5
1810024B03Rik	1810024B03Rik	0.04405078147197092	0.03484299916803785	5
Maea	Maea	0.04390457606585397	0.03545110180141727	5
Ccdc84	Ccdc84	0.043880018730855064	0.035554124114562324	5
Mmachc	Mmachc	0.0437548660956848	0.03608313513793642	5
2410018L13Rik	2410018L13Rik	0.04360214478592762	0.036737748167545235	5
Traf3	Traf3	0.04355955561586793	0.0369220919439565	5
Zfp142	Zfp142	0.043338642471579245	0.037890977498317276	5
Ireb2	Ireb2	0.04297165041012846	0.03954830242739582	5
Gm20707	Gm20707	0.04281717592730599	0.04026407472615376	5
Mettl18	Mettl18	0.042781323291328784	0.04043176219609925	5
Rbm48	Rbm48	0.04265799906955223	0.0410130911883905	5
Scaf4	Scaf4	0.04243782527550822	0.042068552440885046	5
Fem1b	Fem1b	0.04217947338822605	0.04333623121534599	5
Zbtb22	Zbtb22	0.04217544352012624	0.04335625765218378	5
Zfp141	Zfp141	0.042130779462749145	0.04357873947266609	5
Myg1	Myg1	0.04207303344589505	0.043867813227068626	5
Plekha8	Plekha8	0.04157591419631496	0.04642393479572459	5
Osbp2	Osbp2	0.04148741685184713	0.04689186883134082	5
Rab2b	Rab2b	0.04144312055888233	0.04712757301433528	5
Rab3gap2	Rab3gap2	0.041399508987329914	0.04736060588481712	5
Tet1	Tet1	0.04131684309615597	0.04780497821319186	5
Mtg2	Mtg2	0.0412054667110021	0.048409217559886544	5
Zfp961	Zfp961	0.041075930715028235	0.04912002701684654	5
Ptar1	Ptar1	0.04079581092589173	0.050687107765018405	5
Snapc1	Snapc1	0.040748605486279676	0.0509552680077979	5
Gm10069	Gm10069	0.040657582020614834	0.05147569817703807	5
Gm10814	Gm10814	0.04063574345390583	0.05160122018627862	5
Herc4	Herc4	0.04063116131390764	0.051627589516811886	5
Gm28793	Gm28793	0.04058562330047487	0.051890265026513824	5
Klhl9	Klhl9	0.040071581577119667	0.05493365610225171	5
Zfp719	Zfp719	0.04003693719298077	0.055144010183952465	5
Mocs3	Mocs3	0.03998056368051597	0.055487733463762366	5
6330418K02Rik	6330418K02Rik	0.03934204892454388	0.05950694860640699	5
Mzt1	Mzt1	0.03917857980557344	0.06057387175695927	5
Gatad2b	Gatad2b	0.03916951898964581	0.06063346995849038	5
Mta2	Mta2	0.0390855933376042	0.06118780861578909	5
Med21	Med21	0.039012604612424166	0.061673311749562976	5
Kpna4	Kpna4	0.038566666870185874	0.06470924864259171	5
Pdik1l	Pdik1l	0.03854807895055793	0.0648384240138702	5
4930471M09Rik	4930471M09Rik	0.038276552804820604	0.06674973120596292	5
Pdcl3	Pdcl3	0.03824096528085223	0.06700363847206497	5
Rnaseh1	Rnaseh1	0.03808983116060683	0.06809080663405329	5
Ubac2	Ubac2	0.037782240282168075	0.0703482172095161	5
Malsu1	Malsu1	0.03750590966360979	0.07242818979043611	5
Gnat2	Gnat2	0.037322481583817006	0.07383646084247307	5
Fuz	Fuz	0.03730613437372653	0.07396304508768135	5
Nt5m	Nt5m	0.037221655646151125	0.07462003242487623	5
Ep300	Ep300	0.0372006342372314	0.07478425314841321	5
Sp4	Sp4	0.03697285512842891	0.07658266463659888	5
Gm4737	Gm4737	0.036963444605806445	0.07665771615118512	5
Brpf1	Brpf1	0.036880538865549053	0.0773215050304093	5
Zfp105	Zfp105	0.036818184667093204	0.07782382444555871	5
Fam173b	Fam173b	0.03676668684669229	0.07824068553058063	5
Slc25a14	Slc25a14	0.036560957659270435	0.07992416629023241	5
Pou5f1	Pou5f1	0.03638095420647482	0.08142115564064496	5
Ercc8	Ercc8	0.03534876980798288	0.09044970499861728	5
Nanp	Nanp	0.034862301534531244	0.0949754499056886	5
Zgrf1	Zgrf1	0.0346408712205432	0.09709466025129254	5
5730422E09Rik	5730422E09Rik	0.033435355528218344	0.10930285129038504	5
Trappc10	Trappc10	0.032554063139056254	0.11897184285155193	5
Shprh	Shprh	0.03189215733348752	0.12666483553721747	5
Trp53rka	Trp53rka	0.03154455980690664	0.1308569177820697	5
Kbtbd6	Kbtbd6	0.029980805778286268	0.15105769710352862	5
Smg8	Smg8	0.029741415808699	0.15434928528495842	5
Angptl6	Angptl6	0.02933231479345333	0.1601000331730867	5
Spryd4	Spryd4	0.02881251614777927	0.1676385545713871	5
BC024978	BC024978	0.022885977645774297	0.27311138264654977	5
Cx3cr1	Cx3cr1	0.9342790281614243	0.0	6
C1qc	C1qc	0.912034344976943	0.0	6
Ctss	Ctss	0.8981134643308609	0.0	6
Ms4a6c	Ms4a6c	0.8911235348461866	0.0	6
C1qb	C1qb	0.8895505918555018	0.0	6
Fcgr3	Fcgr3	0.8676469425208354	0.0	6
Fcer1g	Fcer1g	0.8630712599299019	0.0	6
Csf1r	Csf1r	0.8629787041014614	0.0	6
Aif1	Aif1	0.8556686153696287	0.0	6
C1qa	C1qa	0.8421960230635567	0.0	6
Spi1	Spi1	0.8350368287211727	0.0	6
Tyrobp	Tyrobp	0.834737759755626	0.0	6
Ms4a6b	Ms4a6b	0.8279751984589999	0.0	6
Clec4a2	Clec4a2	0.8101643787138548	0.0	6
Fcgr1	Fcgr1	0.8058307325034277	0.0	6
Lst1	Lst1	0.7935821199187933	0.0	6
Adgre1	Adgre1	0.7857074829502276	0.0	6
Cd68	Cd68	0.7853178843359575	0.0	6
Ccl24	Ccl24	0.7810498060942838	0.0	6
F13a1	F13a1	0.7781631094013509	0.0	6
Laptm5	Laptm5	0.773744022951925	0.0	6
Ccl9	Ccl9	0.7631923383881483	0.0	6
Clec4a1	Clec4a1	0.7630032003107664	0.0	6
Tnfaip8l2	Tnfaip8l2	0.7624256335566569	0.0	6
P2ry6	P2ry6	0.755692683299009	0.0	6
Nckap1l	Nckap1l	0.7554565229849075	0.0	6
Evi2a	Evi2a	0.7411385190158237	0.0	6
C3ar1	C3ar1	0.7375229044788203	0.0	6
Coro1a	Coro1a	0.7370708200658825	0.0	6
Tifab	Tifab	0.7192158572539841	0.0	6
Rac2	Rac2	0.7175614550004746	0.0	6
Pld4	Pld4	0.7106216021861922	0.0	6
Dok2	Dok2	0.7035011784982399	0.0	6
Lyz2	Lyz2	0.7022620760883245	0.0	6
Cd48	Cd48	0.6972075857951253	0.0	6
Mpeg1	Mpeg1	0.6934462694993113	0.0	6
Fyb	Fyb	0.6926081207077411	0.0	6
Lrrc25	Lrrc25	0.6794292334907717	1.19948333653833e-310	6
Irf8	Irf8	0.6693564594076298	3.123287168079711e-298	6
Gpr65	Gpr65	0.6692845112274778	3.8153431469763134e-298	6
Ccr1	Ccr1	0.6687666988478945	1.6083810151476106e-297	6
Cd52	Cd52	0.648851294731085	2.0576756229187997e-274	6
Cd53	Cd53	0.6362554951642059	1.125143540268618e-260	6
Pou2f2	Pou2f2	0.6354017352539185	9.104076647387724e-260	6
Bank1	Bank1	0.6320746841218928	2.954908468392025e-256	6
Unc93b1	Unc93b1	0.6287351129085191	8.954690155177397e-253	6
Apoe	Apoe	0.6239700703867396	7.021479640831669e-248	6
C5ar1	C5ar1	0.6160332588062528	6.496235362293405e-240	6
Ms4a6d	Ms4a6d	0.614068894074543	5.614095701054246e-238	6
Arhgap30	Arhgap30	0.6130223097518879	5.963568562895964e-237	6
Igsf6	Igsf6	0.6110631745601398	4.855098786162337e-235	6
BC035044	BC035044	0.6100470323530489	4.698317165528236e-234	6
Ctsc	Ctsc	0.6100131863944679	5.066570779815272e-234	6
Clec4a3	Clec4a3	0.605867847392062	4.882862914169587e-230	6
Was	Was	0.6031263848990324	1.9555527479226007e-227	6
Psmb8	Psmb8	0.6029148027342545	3.0980056910256493e-227	6
Apobec1	Apobec1	0.6010798901843655	1.6506344491113354e-225	6
Ifi202b	Ifi202b	0.5949115536787184	8.716072492661801e-220	6
Myo1f	Myo1f	0.591209629308819	2.068060852884489e-216	6
Traf3ip3	Traf3ip3	0.5848985899462165	9.327018810518131e-211	6
Vav1	Vav1	0.5832294226848268	2.7827942120922164e-209	6
Cybb	Cybb	0.5831961254514889	2.9772322972009973e-209	6
Ccl3	Ccl3	0.5812365337855541	1.5633554987088247e-207	6
Fermt3	Fermt3	0.5810763353039806	2.1586008748348443e-207	6
AI607873	AI607873	0.5791448853042592	1.0407920632564957e-205	6
Ccl6	Ccl6	0.5783780813023888	4.813802587311353e-205	6
Fcrls	Fcrls	0.5776132328777183	2.208814974534227e-204	6
Clec4n	Clec4n	0.577560219161371	2.4544640360343395e-204	6
Cyth4	Cyth4	0.5766337982346731	1.5449561697087164e-203	6
Ccr2	Ccr2	0.5739631495910399	3.0051125733257907e-201	6
Sp110	Sp110	0.5629883107122962	4.637832234581887e-192	6
Ly86	Ly86	0.558809577026204	1.188658893333647e-188	6
Mrc1	Mrc1	0.5537111753113233	1.4749426160112221e-184	6
Il21r	Il21r	0.5518609358461344	4.334558237173219e-183	6
Hk3	Hk3	0.5502751121712933	7.726502847444029e-182	6
Slc15a3	Slc15a3	0.5470014644361406	2.8142006905235578e-179	6
Gatm	Gatm	0.5383578849212766	1.195671689686546e-172	6
Ncf4	Ncf4	0.520767292341868	9.682874343445363e-160	6
Ikzf1	Ikzf1	0.5203896977612429	1.798194557300852e-159	6
Cfp	Cfp	0.5197193523613606	5.385932974854927e-159	6
Dock2	Dock2	0.516320375548286	1.3508579473723124e-156	6
Ms4a7	Ms4a7	0.5148155342726545	1.5283255670555511e-155	6
Ccdc88b	Ccdc88b	0.5147399019049735	1.7259568199060122e-155	6
AF251705	AF251705	0.5094896173403812	7.428959756570606e-152	6
Gm26522	Gm26522	0.507528990069422	1.6282381906721915e-150	6
Msr1	Msr1	0.5059549165749504	1.913554804905967e-149	6
Slc11a1	Slc11a1	0.4975561843296436	7.904103298801538e-144	6
Clec12a	Clec12a	0.49389063684720513	1.9959882914351405e-141	6
Tnfrsf13b	Tnfrsf13b	0.49357480939054726	3.2046207448252354e-141	6
Cd14	Cd14	0.4926757765689057	1.2300117526757033e-140	6
AB124611	AB124611	0.49111555986345345	1.2574830558924154e-139	6
1810011H11Rik	1810011H11Rik	0.4871303734834783	4.514611988254478e-137	6
Lcp1	Lcp1	0.4867955601621775	7.374805285742381e-137	6
Alox5ap	Alox5ap	0.4833236638173093	1.1585483979380423e-134	6
Mndal	Mndal	0.4751470894524356	1.371001399871338e-129	6
Bcl2a1d	Bcl2a1d	0.4751195425772219	1.4252705577960938e-129	6
Ebi3	Ebi3	0.47251085067697085	5.540005368402558e-128	6
Pilra	Pilra	0.4704850992844769	9.298904551691643e-127	6
Cd33	Cd33	0.46964694024804843	2.970552962604318e-126	6
Itgam	Itgam	0.46904442549192804	6.832253297730975e-126	6
Ncf1	Ncf1	0.46679935099219083	1.499872370360872e-124	6
F630028O10Rik	F630028O10Rik	0.4653152009786988	1.141264752559771e-123	6
Ifi27l2a	Ifi27l2a	0.4642424571660613	4.917091319634338e-123	6
Ccl12	Ccl12	0.4633214742328484	1.7158860917825135e-122	6
Gpr34	Gpr34	0.45733195654515196	5.297467152611391e-119	6
Bin2	Bin2	0.4567947948538916	1.0805284432545958e-118	6
Irf5	Irf5	0.4549091758017359	1.3060041563050937e-117	6
Bcl2a1b	Bcl2a1b	0.4535895280459621	7.402133077809457e-117	6
Parvg	Parvg	0.4461124772211865	1.1912662835453255e-112	6
Cd86	Cd86	0.4438424634556053	2.1501300545697113e-111	6
Fam26f	Fam26f	0.4414470412282392	4.4464966495332934e-110	6
Prkcb	Prkcb	0.44006541671869126	2.523540217995943e-109	6
Adcy7	Adcy7	0.4375367302033038	5.928837476442364e-108	6
Arhgdib	Arhgdib	0.43624898616799623	2.928712870389431e-107	6
Trem2	Trem2	0.4309987645338399	1.8369353738853173e-104	6
Slfn2	Slfn2	0.43039006892284815	3.8479770027556716e-104	6
Adap2os	Adap2os	0.4295244373972532	1.0984840425969226e-103	6
Cd300a	Cd300a	0.4294405047304427	1.215891662004556e-103	6
P2ry12	P2ry12	0.42879273885188285	2.6597085029437493e-103	6
Pilrb1	Pilrb1	0.4280338948631263	6.63929972123496e-103	6
Lair1	Lair1	0.4259862640221891	7.746138189759183e-102	6
Ptpn18	Ptpn18	0.4193274577233885	2.033225161525767e-98	6
Rgs10	Rgs10	0.4160067530725178	9.652878599428862e-97	6
Wfdc17	Wfdc17	0.41435768917798504	6.4594091539021095e-96	6
Ptprc	Ptprc	0.41314246538816574	2.6036819307264534e-95	6
Gm26740	Gm26740	0.4083684992379368	5.884945699040079e-93	6
Plek	Plek	0.4043564797950574	5.232291269325985e-91	6
Trf	Trf	0.40313041194780325	2.036884253512901e-90	6
Fcgr4	Fcgr4	0.4030610265506332	2.199362982307775e-90	6
Rhoh	Rhoh	0.4028239532642613	2.858377667659253e-90	6
